2024-11-30 15:04:39,720 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002194/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:39,720 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002197/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:40,605 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002197/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:40,605 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002203/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:41,928 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002203/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:41,929 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002204/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:43,428 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002204/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:43,428 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002205/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:45,735 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002205/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:45,735 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002207/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:47,037 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002207/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:47,037 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002208/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:48,933 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002208/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:48,934 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002209/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:49,856 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002209/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:49,856 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002210/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
